run_accession	sample_accession	experiment_accession	study_accession	sample_title	sample_alias	sample_description	description	library_name	experiment_title	study_title	run_alias	read_count	fastq_ftp	sample_title_x	sample_desc_x	sample_alias_x	label_hits
SRR31465505	SAMN45004379	SRX26834107	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin4	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	8_S8_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	8_S8_L001_R1_001.fastq.gz	169555	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/005/SRR31465505/SRR31465505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/005/SRR31465505/SRR31465505_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin4	patient
SRR31465488	SAMN45004457	SRX26834124	PRJNA1189573	MIMARKS Survey related sample from metagenome	Blood15b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: blood microbiome	86_S86_L001	Illumina MiSeq sequencing: blood microbiome	Skin, blood, stool microbiome in rosacea	86_S86_L001_R1_001.fastq.gz	120332	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/088/SRR31465488/SRR31465488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/088/SRR31465488/SRR31465488_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Blood15b	patient
SRR31465506	SAMN45004441	SRX26834106	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool15b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	70_S70_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	70_S70_L001_R1_001.fastq.gz	134683	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/006/SRR31465506/SRR31465506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/006/SRR31465506/SRR31465506_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool15b	patient
SRR31465489	SAMN45004456	SRX26834123	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin14	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	85_S85_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	85_S85_L001_R1_001.fastq.gz	138698	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/089/SRR31465489/SRR31465489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/089/SRR31465489/SRR31465489_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin14	patient
SRR31465507	SAMN45004440	SRX26834105	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin9	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	69_S69_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	69_S69_L001_R1_001.fastq.gz	159803	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/007/SRR31465507/SRR31465507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/007/SRR31465507/SRR31465507_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin9	patient
SRR31465492	SAMN45004453	SRX26834120	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin18	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	82_S82_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	82_S82_L001_R1_001.fastq.gz	172810	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/092/SRR31465492/SRR31465492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/092/SRR31465492/SRR31465492_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin18	patient
SRR31465493	SAMN45004452	SRX26834119	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin2	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	81_S81_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	81_S81_L001_R1_001.fastq.gz	170040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/093/SRR31465493/SRR31465493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/093/SRR31465493/SRR31465493_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin2	patient
SRR31465497	SAMN45004449	SRX26834115	PRJNA1189573	MIMARKS Survey related sample from metagenome	Skin15b	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: skin microbiome	78_S78_L001	Illumina MiSeq sequencing: skin microbiome	Skin, blood, stool microbiome in rosacea	78_S78_L001_R1_001.fastq.gz	159673	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/097/SRR31465497/SRR31465497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/097/SRR31465497/SRR31465497_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Skin15b	patient
SRR31465498	SAMN45004448	SRX26834114	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool14	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	77_S77_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	77_S77_L001_R1_001.fastq.gz	159758	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/098/SRR31465498/SRR31465498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/098/SRR31465498/SRR31465498_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool14	patient
SRR31465500	SAMN45004446	SRX26834112	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool21	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	75_S75_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	75_S75_L001_R1_001.fastq.gz	175249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/000/SRR31465500/SRR31465500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/000/SRR31465500/SRR31465500_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool21	patient
SRR31465502	SAMN45004444	SRX26834110	PRJNA1189573	MIMARKS Survey related sample from metagenome	Stool2	Keywords: GSC:MIxS MIMARKS:6.0	Illumina MiSeq sequencing: stool microbiome	73_S73_L001	Illumina MiSeq sequencing: stool microbiome	Skin, blood, stool microbiome in rosacea	73_S73_L001_R1_001.fastq.gz	134427	ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/002/SRR31465502/SRR31465502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR314/002/SRR31465502/SRR31465502_2.fastq.gz	MIMARKS Survey related sample from metagenome	Keywords: GSC:MIxS;MIMARKS:6.0	Stool2	patient
